guid,title,description,venue,url,published_at,updated_at
ff2671375016838e2f86569a044f4eb9,Pro-Palestinian students have peacefully evacuated prestigious Paris university campus building,Paris students peacefully evacuate Sciences Po building after tensions. Alumni include Emmanuel Macron. Tensions between pro-Palestinian and pro-Israeli groups led to riot police intervention. France faces antisemitism surge amid Gaza war divisiveness.,Times of India,https://timesofindia.indiatimes.com/world/europe/pro-palestinian-students-have-peacefully-evacuated-prestigious-paris-university-campus-building/articleshow/109646517.cms,2024-04-27 10:11:06+00,2024-04-27 11:32:48.469965+00
f72b70586108cd47418be35e29a5e1f6,Our lives in the UK asylum system: 'the power of fear' – video,"The Guardian has been working with a group of community reporters in Rochdale and Oldham who wanted to highlight the realities for women in the asylum system across Greater Manchester. Supported by the Elephants Trail, the group met women stuck in the asylum backlog, women traumatised by detention and women struggling to find housing. They were all volunteering in their communities, while reckoning with a hostile climate towards refugees and asylum seekers. This film is part of a collaborative video series called Made in BritainBritain's broken welfare system is leaving our community on the brink Continue reading...",The Guardian,https://www.theguardian.com/uk-news/video/2024/mar/28/the-women-breaking-through-the-silence-of-the-asylum-experience-video,2024-03-28 12:33:51+00,2024-04-27 07:02:47.770173+00
f58744290ee51efd1225f6be8ef47637,Strike on Iraq gas complex kills at least four Yemeni workers,"Four Yemeni workers were killed in a drone attack on an Emirati-owned gas complex in Iraq's northern autonomous region of Kurdistan on Friday, local authorities said.",France24,https://www.france24.com/en/middle-east/20240426-strike-on-iraq-gas-complex-kills-at-least-four-yemeni-workers,2024-04-26 20:15:12+00,2024-04-27 23:02:41.948125+00
e3426f4a4078fa3487e4a533f56099e0,South Africa marks 30 years since apartheid amid growing discontent,"Polls predict ANC likely to lose parliamentary majority, due to high unemployment and wealth inequalitySouth Africa marked 30 years since the end of apartheid and the birth of its democracy with a ceremony in the capital that included a 21-gun salute and the waving of the country’s multicoloured flag.Any sense of celebration on the momentous anniversary was however set against a growing discontent with the current government. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/27/south-africa-marks-30-years-since-apartheid-amid-growing-discontent,2024-04-27 16:58:22+00,2024-04-27 17:32:52.735606+00
dce191acc243bf985ec8211df3b8a9a8,Mount Fuji view to be blocked as tourists overcrowd popular photo spot,"Fujikawaguchiko town official says choice to erect huge barrier is ‘regrettable’ and last resortA huge barrier to block views of Mount Fuji will be installed at a popular photo spot by Japanese authorities exasperated by crowds of badly behaved foreign tourists.Construction of the mesh net – 2.5 metres (8ft) high and the length of a cricket pitch at 20 metres – will begin as early as next week, an official from Fujikawaguchiko town said on Friday. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/26/fujikawaguchiko-town-japan-block-mount-fuji-view-overcrowding,2024-04-26 06:46:56+00,2024-04-27 12:32:44.357732+00
abd0c00edf4205c80035ebe6c2539391,Trump VP contender Kristi Noem writes of killing dog – and goat – in new book,"South Dakota governor includes bloody tale in campaign volume – and admits ‘a better politician … wouldn’t tell the story here’In 1952, as a Republican candidate for vice-president, Richard Nixon famously stirred criticism by admitting receiving a dog, Checkers, as a political gift.In 2012, as the Republican presidential nominee, Mitt Romney was pilloried for tying a dog, Seamus, to the roof of the family car for a cross-country trip. Continue reading...",The Guardian,https://www.theguardian.com/books/2024/apr/26/trump-kristi-noem-shot-dog-and-goat-book,2024-04-26 09:09:29+00,2024-04-27 07:02:47.822103+00
8d748398daa8da4c6349a899a3a45856,The Thrill Factor Is Back for Retail Investors,"Trading activity at Charles Schwab, Morgan Stanley and Robinhood has reached the highest levels since early 2022.",WSJ,https://www.wsj.com/articles/the-thrill-factor-is-back-for-retail-investors-77dac18e,2024-04-26 21:13:00+00,2024-04-27 12:02:50.593392+00
5bd77783d79041bba97065a88496c007,Regulators Set to Seize Troubled Philadelphia Bank Republic First,The bank had some of the same problems of the banks that failed in 2023.,WSJ,https://www.wsj.com/articles/regulators-set-to-seize-troubled-philadelphia-bank-republic-first-f138401c,2024-04-26 21:39:00+00,2024-04-27 12:02:50.600712+00
cb79263940fc0bbd8d750cb09143e187,France makes military request to Greece – media,French authorities have reportedly asked to borrow an air defense system from Greece for the Paris Olympics Read Full Article at RT.com,RT,https://www.rt.com/news/596627-france-greece-missile-system/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-26 15:05:08+00,2024-04-27 18:02:50.605114+00
f2066c4174cd53513551420d0a4afbab,China's Gold Consumption Rises on Safe-Haven Demand,"Chinese buyers, spooked by a protracted property slump and a recent stock-market rout, are rushing toward gold as economic uncertainty looms, propelling a global bullion rally.",WSJ,https://www.wsj.com/articles/chinas-gold-consumption-rises-on-safe-haven-demand-60654fff,2024-04-26 09:40:00+00,2024-04-27 05:32:46.196296+00
ed0db7f6a97f772e1e110564b4cdcf8f,Have Iran-Israel missile strikes changed the Middle East?,"Political and military leaders are still absorbing the extraordinary exchange of fire, writes James Landale.",BBC,https://www.bbc.co.uk/news/world-middle-east-68900571,2024-04-27 23:00:29+00,2024-04-28 03:32:34.88894+00
1dade9d3e74a03cd573c4af99938f622,UK minister appears to mix up Rwanda and Congo on Question Time,"Chris Philp gets confused over neighbouring countries when discussing government’s Rwanda deportation policyUK politics – latest updatesThe policing minister, Chris Philp, appeared to confuse the countries of Rwanda and the Democratic Republic of the Congo on BBC Question Time on Thursday.When discussing the government policy of deporting asylum seekers to Rwanda, the MP for Croydon South responded to an audience member’s question during the BBC One programme by asking: “Rwanda is a different country of Congo, isn’t it?”. Continue reading...",The Guardian,https://www.theguardian.com/uk-news/2024/apr/26/uk-minister-chris-philp-appears-to-mix-up-rwanda-and-congo-on-question-time,2024-04-26 07:31:48+00,2024-04-27 07:02:47.845474+00
e2a2da04adf5ceb0d73c7f387b646717,Vaping now more common than smoking among young people – and the risks go beyond lung and brain damage,"Nicotine, which is contained within vapes, affects teens differently to adults, as their brains are more sensitive to it",El Pais,https://english.elpais.com/health/2024-04-27/vaping-now-more-common-than-smoking-among-young-people-and-the-risks-go-beyond-lung-and-brain-damage.html,2024-04-27 03:53:51+00,2024-04-28 03:32:34.896263+00
e234efb1155634e6b3b24cb41b4f6fb3,"UK Rwanda policy is ‘kneejerk reaction’ to migration, says Ireland’s deputy PM","Micheál Martin says UK asylum seekers fearful of being removed to Rwanda are seeking sanctuary in IrelandThe UK government’s Rwanda policy has been described as a “kneejerk reaction” to migration by Ireland’s deputy prime minister, who said an influx of asylum seekers could arrive in Ireland as a result.Micheál Martin, Ireland’s Tánaiste, reportedly said asylum seekers fearful of being removed from the UK to Rwanda were seeking sanctuary in Ireland. Continue reading...",The Guardian,https://www.theguardian.com/uk-news/2024/apr/26/uk-rwanda-policy-kneejerk-reaction-migration-ireland-deputy-pm-micheal-martin,2024-04-26 07:28:52+00,2024-04-27 07:02:47.866547+00
ed3e7dc9b589f7b454af7ffc4b118414,Moses McKenzie: ‘I was thinking about the predicament of the black British diaspora’,"The award-winning Bristol-raised novelist on his new book about a teenage Rastafarian living in the city in volatile times, how he was influenced by The Catcher in the Rye - and being celebrated by a Tory politician Continue reading...",The Guardian,https://www.theguardian.com/books/2024/apr/27/moses-mckenzie-fast-by-the-horns-an-olive-grove-in-ends-interview,2024-04-27 17:00:40+00,2024-04-27 17:32:52.743723+00
2b7db3d071ed83c99590b661e7a631b4,Sheffield United relegated after thrashing by five-star Newcastle,"By the end, Sheffield United were probably relieved that their next league assignment in the north-east will be at Sunderland or Middlesbrough. Long before the final whistle brought confirmation of a relegation to the Championship that the visiting manager, Chris Wilder, had already deemed “inevitable”, his players had seen more than enough of Newcastle and Alexander Isak in particular.Eddie Howe’s side have now scored 13 Premier League goals this season against the Blades. This latest quintet, with two registered by the excellent Isak, enhanced their hopes of hosting European nights at St James’ Park next season. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/27/sheffield-united-relegated-after-thrashing-by-five-star-newcastle,2024-04-27 16:16:46+00,2024-04-27 17:32:52.751277+00
6a7fa2fb009dbe69065ccbc6f0dc2698,Zeki Amdouni punishes Onana to grab Burnley a draw at Manchester United,"The current Manchester United side, representing English football’s 20-time record champions, seriously struggle to hold on to a lead. It is the puzzle of Erik ten Hag’s vintage, an unwanted leitmotif of this lost season under the Dutchman as, once more, it happened here in yet another late capitulation.A careening Antony, close to tumbling over, appeared to be United’s hero, his strike beyond Arijanet Muric kissing the back of the Burnley net with the clock showing 79 minutes. But no. United hit self-destruct via the hapless act of André Onana, who wiped out Zeki Amdouni near his goal when Aaron Wan-Bissaka had already headed the ball clear. Continue reading...",The Guardian,https://www.theguardian.com/football/2024/apr/27/manchester-united-burnley-premier-league-match-report,2024-04-27 16:12:44+00,2024-04-27 17:32:52.759049+00
a118c21cd3a09105f0af2959e8a8af99,The overturning of Harvey Weinstein’s rape conviction is an affront to women | Moira Donegan,"#MeToo’s real legacy may not be ending predators’ impunity so much as highlighting the tenacity of that impunityUsually, rape isn’t reported. When it is reported, it is often not charged. And when it is charged, it rarely leads to a conviction. These facts shape both our cultural understanding of sexual violence and women’s sense of their own embodied lives, clarifying something many of us already know – that while sexual violence is technically illegal and officially abhorred, it is also tolerated in practice, with actual arrests and convictions being so rare that most sexual violence is de facto decriminalized.Only occasionally does a notable rape conviction come to pass; when it does, its very rarity highlights this dissonance, making plain the gulf between how rape is officially talked about and how it is usually treated. Now, that gulf has come to the fore again, because on Thursday one of the most high-profile rape convictions in American history was overturned.Moira Donegan is a Guardian US columnist Continue reading...",The Guardian,https://www.theguardian.com/commentisfree/2024/apr/27/harvey-weinstein-conviction-overturned-me-too,2024-04-27 10:01:31+00,2024-04-27 17:32:52.58685+00
b8e2b62df1ff590a38d458c7a321896a,US spies believe Putin didn’t order Navalny’s death – WSJ,"President Vladimir Putin isn’t likely to have mandated the killing of opposition figure Alexey Navalny, the Wall Street Journal has reported Read Full Article at RT.com",RT,https://www.rt.com/news/596674-navalny-putin-us-cia/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-27 12:26:07+00,2024-04-27 18:02:50.92378+00
f8a86b6a8fa36da745dca55d7e698ab9,British deportation bill driving migrants to Ireland – Deputy PM,"More and more migrants are choosing asylum in Ireland over potential deportation to Rwanda, Micheal Martin has said Read Full Article at RT.com",RT,https://www.rt.com/news/596683-rwanda-deportation-bill-ireland/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-27 14:32:19+00,2024-04-27 18:02:50.932585+00
0f4e14aaf93457cdfaaf254bce0fc832,US to provide Patriot missiles to Ukraine as part of fresh $6bn aid package,"US defence secretary announces aid as Zelenskiy pleads with west for more Patriot systems to defend Ukrainian citiesThe US will provide Ukraine with additional Patriot missiles for its air defence systems as part of a massive $6bn additional aid package, the defence secretary has announced.“This is the largest security assistance package that we’ve committed to date,” Lloyd Austin said after the conclusion of a virtual meeting of dozens of Kyiv’s international supporters. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/27/us-to-provide-patriot-missiles-to-ukraine-as-part-of-fresh-6bn-aid-package,2024-04-27 01:52:17+00,2024-04-27 02:32:44.205524+00
d53442c0456f29f0ed5e09621160a99f,Israel struck zones in Gaza that it had declared ‘safe’ – NBC,An investigation claims to have found that Palestinians have been killed in airstrikes on areas of Rafah that the IDF had designated ‘safe’ Read Full Article at RT.com,RT,https://www.rt.com/news/596691-nbc-idf-gaza-strikes/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-27 15:38:04+00,2024-04-27 18:02:50.943076+00
b63a6eaa8bc95bdc24e12adc2cec8e87,US lawmakers want to deploy ‘anti-Semitism monitors’ at colleges,A new bill would strip funding from American universities that refuse to tackle anti-Israel protests on campus Read Full Article at RT.com,RT,https://www.rt.com/news/596689-college-antisemitism-protest-bill/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-27 16:10:43+00,2024-04-27 18:02:50.953753+00
06c9a70241db3ea45ebf6282c2129a8d,Palestinian baby rescued from mother’s womb dies in Gaza hospital,"Infant dies five days after caesarean delivery after mother killed by Israeli airstrike in RafahMiddle East crisis – live updatesA premature Palestinian baby rescued from her mother’s womb shortly after the woman was killed in an Israeli airstrike has died, the baby’s uncle has said.Sabreen Jouda died in a Gaza hospital on Thursday after her health deteriorated and medical teams were unable to save her, said Rami al-Sheikh on Friday. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/26/palestinian-baby-rescued-mother-womb-dies-gaza-hospital,2024-04-26 11:07:48+00,2024-04-27 07:02:47.941339+00
bf2e44b1b1d8873cd8845755679c58a5,World’s most famous painting could get its own room,The iconic painting could soon get an individual display to give thousands of daily visitors a better experience Read Full Article at RT.com,RT,https://www.rt.com/news/596686-mona-lisa-painting-louvre/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-27 17:48:39+00,2024-04-27 18:02:50.961948+00
5629356b38d07e9cd45ed56c5ce04ccc,Boston cops clear pro-Palestinian college protest (VIDEOS),Police have raided a protest camp at Northeastern University after demonstrators allegedly made death threats to Jews Read Full Article at RT.com,RT,https://www.rt.com/news/596692-israel-palestinian-protest-northeastern-boston/?utm_source=rss&utm_medium=rss&utm_campaign=RSS,2024-04-27 17:00:24+00,2024-04-27 18:02:50.974077+00
3d679167bafcf6d74a335c148aba268b,Beetroot and beefless bourguignon as Paris Olympics embraces vegetarian cuisine,"Top chefs say the Games will rebrand French gastronomy as a showcase for plant-based food It will boast the world’s biggest salad bar, offer fans vegetarian hotdogs and bring in up to half a million bananas by boat to meet athletes’ insatiable demand for the fruit while avoiding the carbon footprint of air travel.As part of its efforts to cut carbon emissions, the Paris Olympics will make history by offering more vegetarian cuisine than in any Games. Continue reading...",The Guardian,https://www.theguardian.com/sport/2024/apr/26/bourguignon-burgers-and-beetroot-paris-olympics-to-make-history-with-vegetarian-offerings,2024-04-26 11:05:30+00,2024-04-27 12:32:44.417586+00
181d4ab7fc5327a63997729a75948d44,Safran Backs Outlook as Revenue Beats Forecasts,"Safran confirmed its full-year guidance after it posted first-quarter revenue above expectations, as the postpandemic recovery in air traffic continued.",WSJ,https://www.wsj.com/articles/safran-revenue-beats-forecasts-on-postpandemic-air-traffic-recovery-53c252fb,2024-04-26 05:21:00+00,2024-04-27 02:32:44.678215+00
2a2b1f1442ec4d2cca7cc352bba07bed,The Biden EPA's Plan to Ration Electricity,New rules are designed to eliminate fossil-fuel power plants. Energy scarcity is sure to result.,WSJ,https://www.wsj.com/articles/environmental-protection-agency-rules-power-plants-fossil-fuels-coal-natural-gas-b6d2ea72,2024-04-26 21:42:00+00,2024-04-27 02:32:44.949308+00
39f5b84bcf89b8bfd9586a51cfe3e885,"Gaza’s 37m tonnes of bomb-filled debris could take 14 years to clear, says expert","Top UN demining official outlines scale of devastation as Egypt officials fly into Israel in attempt to revive ceasefire talksIsrael’s war in Gaza has created 37m tonnes of debris, much of it laced with unexploded bombs, which could take more than a decade to remove, a top UN demining official said.Nearly seven months into the war, there is an average 300kg of rubble a square metre of land in Gaza, Pehr Lodhammar, the former United Nationals Mine Action Service chief for Iraq, told a news conference. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/26/gazas-37m-tonnes-of-bomb-filled-debris-could-take-14-years-to-clear-says-expert,2024-04-26 16:56:05+00,2024-04-27 18:02:50.98218+00
79d67e082f671484b0f88db534a065c5,‘We chose not to blow up our life’: readers on surviving infidelity,"The sexual wanderings of a partner don’t always spell the end. Readers share their experiences of how their relationship came out the other side Get our weekend culture and lifestyle emailWhat counts as infidelity varies from couple to couple and how they choose to handle it is also unique. A drunken kiss on the dancefloor might be innocuous to some; for others, a relationship-ending catastrophe.How readers chose to approach their straying partners varied dramatically depending on the length and nature of their relationship and what shape the outside encounter took. If families and mutual assets were involved – and other relationship factors were stable – readers tended to double down on commitments, opting to frame such transgressions as an opportunity for growth and refreshment. And the further down the road couples had travelled together, the more likely they would stay together post-infidelity. Continue reading...",The Guardian,https://www.theguardian.com/lifeandstyle/2024/apr/27/relationship-advice-partners-cheating-infidelity-surviving-as-a-couple,2024-04-26 15:00:09+00,2024-04-27 07:02:48.031236+00
f94f63a46f92587a6c0cce678a98b0cb,Ravneet Gill’s recipe for brown butter and honey custard pots | The sweet spot,"Rich, crisp, complex, decadent – and no pastry in sight!There’s a pub in east London that serves one of my favourite ever desserts. The Marksman’s brown butter and honey tart is rich, crisp and full of depth – everything you could ever want from a sweet tart. Here, I’ve tried to recreate its flavour in the form of custard pots to serve at the end of dinner with an elegant grating of good-quality dark chocolate.Discover this recipe and over 1,000 more from your favourite cooks on the new Guardian Feast app, with smart features to make everyday cooking easier and more fun Continue reading...",The Guardian,https://www.theguardian.com/food/2024/apr/26/brown-butter-honey-custard-pots-recipe-ravneet-gill,2024-04-26 14:00:40+00,2024-04-27 07:02:48.043873+00
1890c0593739ac9ffc5cef01112375f0,Iraqi TikTok star Om Fahad shot dead in Baghdad,The government says a specialist team is looking into the death of the well-known influencer.,BBC,https://www.bbc.co.uk/news/world-middle-east-68910812,2024-04-27 03:45:48+00,2024-04-28 08:02:37.734914+00
c60ba7f33b53ab22873d296cba74a0ba,‘I felt immense shame’: one man’s experience of a female stalker,"Tom, whose experience reflects that portrayed in Baby Reindeer, talks about how things developed, the impact on him and the police responseNot long after he embarked on an on/off dalliance with a former colleague, Tom began feeling uneasy about her behaviour. Heended things – but that only made matters worse.Lies and gaslighting turned into his ex turning up randomly at places where he hung out and “appearing seemingly everywhere I went”, he said. “That was incredibly hard to deal with. I felt hounded, and I had no idea what to do.” Continue reading...",The Guardian,https://www.theguardian.com/society/2024/apr/26/i-felt-immense-shame-man-stalked-by-woman-baby-reindeer,2024-04-26 15:54:28+00,2024-04-27 07:02:48.079559+00
4659e458fc2bd123a9e5402cda78d873,Joe Biden goes on campaign spree as Donald Trump faces court disruptions,"US President Joe Biden actively campaigns, defends abortion rights, invests in semiconductors, contrasts with Trump's legal issues, criticizes wealth inheritance, and discusses values in interviews.",Times of India,https://timesofindia.indiatimes.com/world/us/joe-biden-goes-on-campaign-spree-as-donald-trump-faces-court-disruptions/articleshow/109640744.cms,2024-04-27 05:27:05+00,2024-04-27 17:32:52.827188+00
f4ba2ac3d59a40863416ca6b895d515c,Thousands rally in Madrid to support PM as corruption probe continues,Thousands of supporters of Spanish Prime Minister Pedro Sanchez rallied at the headquarters of his Socialist party imploring him not to step down over a graft investigation against his wife.,France24,https://www.france24.com/en/europe/20240427-thousands-turn-out-madrid-support-prime-minister-pedro-sanchez,2024-04-27 14:58:40+00,2024-04-27 23:02:42.152339+00
10b2f420c8fc951b02e6c877074adf86,England beat France to win Women's Six Nations Grand Slam,England completed a third straight Women’s Six Nations Grand Slam when they beat France in the closing game of the championship 42-21 in Bordeaux on Saturday.,France24,https://www.france24.com/en/sport/20240427-england-beat-france-to-win-women-s-six-nations-grand-slam,2024-04-27 18:32:00+00,2024-04-27 23:02:42.165973+00
f95f897647efe2fa92e0378f9bea2956,Macron ready to 'open debate' on nuclear European defence,"French President Emmanuel Macron is ready to “open the debate” about the role of nuclear weapons in a common European defence, he said in an interview published Saturday",France24,https://www.france24.com/en/europe/20240427-macron-ready-to-open-debate-on-nuclear-european-defence,2024-04-27 19:39:07+00,2024-04-27 23:02:42.197479+00
f893768d2b1e56f8e49d436b586dc887,Arizona House votes to overturn abortion ban,"It was the third attempt to take up repealing the near-total ban, which was recently resurrected by a state court.",BBC,https://www.bbc.co.uk/news/world-us-canada-68891522,2024-04-24 22:20:59+00,2024-04-26 14:02:51.290171+00
f1321943e5d18b0d12805f32928c0127,TikTok vows to fight 'unconstitutional' US ban,The app faces being banned or sold in the US because of national security concerns.,BBC,https://www.bbc.com/news/articles/c87zp82247yo,2024-04-24 17:01:07+00,2024-04-26 14:02:51.309136+00
87a097df6b47c0b3af758f05115bc45d,Weinstein ‘train wreck’ after shock ruling,Harvey Weinstein has been hospitalised just days after his rape conviction was overturned and he was transferred to a NYC jail.,News.com.au,https://www.news.com.au/entertainment/celebrity-life/train-wreck-harvey-weinstein-hospitalised-days-after-his-rape-conviction-was-overturned/news-story/f2041f5996886c5dbfad36edb6a29ebd?from=rss-basic,2024-04-27 23:02:02.385046+00,2024-04-27 23:02:42.265023+00
8344bebbdb6164073fc58181dd5c9ded,Blinken to Return to Israel to Discuss Hostages and Planned Rafah Incursion,The visit next week will come as talks on a cease-fire deal have stalled and tensions have risen over the treatment of civilians in the war.,NYT,https://www.nytimes.com/2024/04/26/world/middleeast/israel-gaza-blinken-rafah.html,2024-04-26 19:10:27+00,2024-04-27 23:02:42.334121+00
adc95c0a2c8cbc7150c7beae439d25a9,"Audacious, stimulating and ‘utterly bonkers’: Siang Lu, the thrilling new face of Australian literature","The award-winning author of The Whitewash takes his readers on wild rides where facts and fiction are often indistinguishable. He’s back with a new novel, containing secrets only he knowsGet our weekend culture and lifestyle emailSiang Lu’s writing is the work of a curious mind at play. His labyrinthine novels take the reader on wild rides as disparate threads collide in surprising, sometimes unhinged ways. When I imagine him writing them, I picture the meme of Charlie Day, maniacally connecting thoughts together with strings on a board.“The meme is accurate,” Lu says, deadpan. Continue reading...",The Guardian,https://www.theguardian.com/books/2024/apr/27/siang-lu-ghost-cities-the-whitewash-australian-literature,2024-04-27 00:00:19+00,2024-04-27 07:02:48.303404+00
850b974b36d8542d020b669f83d572c9,Weekend podcast: ‘I was hammered on stage’ – David Harewood on racism and success; John Crace on ‘tetchy’ Rishi; the answer to insomnia hell; and Baby Reindeer fall out,"Beware of ‘Tetchy Rishi’ – the prime minister struggles to control his anger during the Rwanda bill press briefing (1m24s); David Harewood on acting, racism and mental health (9m08s); Phil Daoust’s surprisingly simple solution to insomnia hell (24m33s); and Stuart Heritage examines the dangerous fallout from Netflix’s Baby Reindeer (42m29s) Continue reading...",The Guardian,https://www.theguardian.com/lifeandstyle/audio/2024/apr/27/weekend-podcast-i-was-hammered-on-stage-david-harewood-on-racism-and-success-john-crace-on-tetchy-rishi-the-answer-to-insomnia-hell-and-baby-reindeer-fall-out,2024-04-27 04:00:26+00,2024-04-27 07:02:48.326804+00
2722787bd1b096aca21285bdd81befb7,India election: Modi and rivals trade accusations as voter turnout slumps in second phase,"Parties clash over communal issues in increasingly charged campaign amid concerns unseasonably hot weather affecting voter numbersIndia has held the second phase of the world’s biggest election, with prime minister Narendra Modi and his rivals hurling accusations of religious discrimination and threats to democracy amid flagging voter turnout.Almost 1 billion people are eligible to vote in the seven-phase general election that began on 19 April and concludes on 1 June, with votes set to be counted on 4 June. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/27/india-election-modi-and-rivals-trade-accusations-as-voter-turnout-slumps-in-second-phase,2024-04-27 04:30:27+00,2024-04-27 07:02:48.336152+00
61fd6b9d2aaf30969c9f22ceb2824c78,Conservatives condemn Kristi Noem for ‘twisted’ admission of killing dog,"Revelation in new book that possible Trump running mate killed ‘untrainable’ hunting dog prompts widespread revulsionConservative pundits have condemned the South Dakota governor and possible Trump running mate Kristi Noem, amid widespread horror over her admission in a new book that she killed both an “untrainable” dog and an unruly goat during a single day in hunting season.Alyssa Farah Griffin, a Trump White House staffer turned critic, said: “I’m a dog lover and I am honestly horrified by the Kristi Noem excerpt. I wish I hadn’t even read it. A 14-month-old dog is still a puppy and can be trained. A large part of bad behaviour in dogs is not having proper training from humans. Continue reading...",The Guardian,https://www.theguardian.com/us-news/2024/apr/27/kristi-noem-trump-vp-book-killing-dog,2024-04-27 06:00:31+00,2024-04-27 07:02:48.344015+00
3d71a6660ec983458576ec4451b1635b,Shardlake: murder mysteries don’t get more fantastically creepy than this,"Set in a spooky Tudor monastery, Arthur Hughes and Sean Bean must solve a fateful crime while all the monks seemingly have secret affairs. It’s fun, knowing TV … I just hope you’ve all done A-level historyI have figured out my thing with murder mysteries, after many years of trial and error, and it’s this: stop trying to figure them out. Never once in my murder mystery-watching career – and I was a child raised on Jonathan Creek! I should be good at this! – have I correctly guessed the murderer. Here’s why: you’re not meant to be able to. The whole point about being a storyteller is you’re just making silly tricks up, and that goes triple for a fictional murder mystery.Every time you pin a murder it can be wiggled out of by a sleight-of-hand of story. “Oh, and by the way this woman you’ve never met before actually saw the whole thing” – mmm, useful, thanks. “There was no murder, they fell” – ah yes, very enjoyable way to spend my Sunday evening. Thanks for nothing. The way to enjoy murder mysteries, I have decided, is to turn your brain off entirely and let the nonsense wash over you. It’s just a story. Stop trying to guess. Continue reading...",The Guardian,https://www.theguardian.com/tv-and-radio/2024/apr/27/shardlake-sean-bean-arthur-hughes-disney-murder-mysteries-dont-get-more-fantastically-creepy-than-this,2024-04-27 06:00:26+00,2024-04-27 07:02:48.35186+00
be87da0266c6c8e7ba709965e832f267,A celebrity politician has been jailed for rape. Will Czech women be listened to now? | Apolena Rychlíková and Jakub Zelenka|,"We helped bring Dominik Feri to justice. His trail should have rattled a complacent political establishmentHe was spoken of as an extraordinary talent. A rising star with a million followers on Instagram, who made politics relevant for younger generations. As recently as 2018, Politico ranked him among 28 people who would shape Europe in the years ahead.But earlier this week, Dominik Feri was sentenced to three years in prison for rape. A man once feted as the great hope of the Czech Republic, and the youngest member of parliament in the country’s history is now its first politician to be jailed for sexual violence. Continue reading...",The Guardian,https://www.theguardian.com/commentisfree/2024/apr/27/celebrity-politician-rape-czech-women-dominik-feri,2024-04-27 06:00:29+00,2024-04-27 07:02:48.360179+00
b1e548deca3e1b35f98dad07df00f9d6,How to make the most of beetroot leaves – recipe | Waste not,"Beetroot leaves are nutritious, thrifty and work brilliantly mixed into a hash with other leftover vegetables. Just top with a fried egg and away you go …Hash is a clever way to use up the day before’s leftovers, because almost any combination of chopped meat and vegetables, all fried together and topped with a fried egg, is scrumptious. I’ve focused today’s recipe around a whole beetroot, including its leaves, which are even more nutritious than the root itself, full of vitamins A, B6, C and K, and rich in iron, magnesium and potassium.Discover this recipe and over 1,000 more from your favourite cooks on the new Guardian Feast app, with smart features to make everyday cooking easier and more fun Continue reading...",The Guardian,https://www.theguardian.com/food/2024/apr/27/hash-recipe-how-to-make-the-most-of-beetroot-leaves-zero-waste-cooking,2024-04-27 05:00:27+00,2024-04-27 07:02:48.368427+00
aaf61f823309a6de6709aab3c33fa36e,Polish border ‘pushbacks’ back in spotlight after pregnant woman’s ordeal,"Activists say little has changed in treatment of migrants and refugees under Donald Tusk’s new governmentThe case of a woman from Eritrea who was forced to give birth alone in the forested border area between Poland and Belarus has raised questions about the new Polish government’s response to the continuing humanitarian crisis at the border between the two countries.The previous, rightwing government of the Law and Justice party (PiS) used the migration issue to score political points and was accused of encouraging rights abuses by guards along the border, with reports of frequent violent “pushbacks” of people to Belarus. Continue reading...",The Guardian,https://www.theguardian.com/world/2024/apr/27/polish-border-pushbacks-pregnant-woman-donald-tusk,2024-04-27 06:28:49+00,2024-04-27 07:02:48.37569+00
